text,label
1 serving of britannia marie gold (10 rs),Britannia Marie Gold (10 Rs)
britannia marie gold (10 rs) for snack,Britannia Marie Gold (10 Rs)
consumed one britannia marie gold (10 rs),Britannia Marie Gold (10 Rs)
2 plate britannia marie gold (10 rs),Britannia Marie Gold (10 Rs)
i just ate britannia marie gold (10 rs),Britannia Marie Gold (10 Rs)
log britannia marie gold (10 rs),Britannia Marie Gold (10 Rs)
add britannia marie gold (10 rs) to my meals,Britannia Marie Gold (10 Rs)
maine britannia marie gold (10 rs) khaya,Britannia Marie Gold (10 Rs)
2 britannia marie gold (10 rs) khayi,Britannia Marie Gold (10 Rs)
aaj britannia marie gold (10 rs) khaya,Britannia Marie Gold (10 Rs)
ek plate britannia marie gold (10 rs),Britannia Marie Gold (10 Rs)
mujhe britannia marie gold (10 rs) add karna hai,Britannia Marie Gold (10 Rs)
maine 1 britannia marie gold (10 rs) liya,Britannia Marie Gold (10 Rs)
britannia marie gold (10 rs) khaya maine,Britannia Marie Gold (10 Rs)
subah britannia marie gold (10 rs) khaya,Britannia Marie Gold (10 Rs)
raat ko britannia marie gold (10 rs) khaya,Britannia Marie Gold (10 Rs)
maine thoda britannia marie gold (10 rs) khaya tha,Britannia Marie Gold (10 Rs)
1 britannia marie gold (10 rs) khaya aaj,Britannia Marie Gold (10 Rs)
i ate britannia marie gold( 10 rs),Britannia Marie Gold (10 Rs)
maine britannia marie gold( 10 rs) khaya,Britannia Marie Gold (10 Rs)
i ate 1 britannia milk bikis,Britannia Milk Bikis
had britannia milk bikis for breakfast,Britannia Milk Bikis
two serving of britannia milk bikis,Britannia Milk Bikis
i want to log britannia milk bikis,Britannia Milk Bikis
ate britannia milk bikis,Britannia Milk Bikis
britannia milk bikis for lunch,Britannia Milk Bikis
consumed 2 britannia milk bikis,Britannia Milk Bikis
today i ate britannia milk bikis,Britannia Milk Bikis
i had britannia milk bikis,Britannia Milk Bikis
one plate britannia milk bikis,Britannia Milk Bikis
i ate britannia milk bikis,Britannia Milk Bikis
had britannia milk bikis for dinner,Britannia Milk Bikis
1 serving of britannia milk bikis,Britannia Milk Bikis
britannia milk bikis for snack,Britannia Milk Bikis
consumed one britannia milk bikis,Britannia Milk Bikis
2 plate britannia milk bikis,Britannia Milk Bikis
i just ate britannia milk bikis,Britannia Milk Bikis
log britannia milk bikis,Britannia Milk Bikis
add britannia milk bikis to my meals,Britannia Milk Bikis
maine britannia milk bikis khaya,Britannia Milk Bikis
2 britannia milk bikis khayi,Britannia Milk Bikis
aaj britannia milk bikis khaya,Britannia Milk Bikis
ek plate britannia milk bikis,Britannia Milk Bikis
mujhe britannia milk bikis add karna hai,Britannia Milk Bikis
maine 1 britannia milk bikis liya,Britannia Milk Bikis
britannia milk bikis khaya maine,Britannia Milk Bikis
subah britannia milk bikis khaya,Britannia Milk Bikis
raat ko britannia milk bikis khaya,Britannia Milk Bikis
maine thoda britannia milk bikis khaya tha,Britannia Milk Bikis
1 britannia milk bikis khaya aaj,Britannia Milk Bikis
i ate britannai milk bikis,Britannia Milk Bikis
maine britannai milk bikis khaya,Britannia Milk Bikis
i ate 1 britannia milk bikis (10 rs),Britannia Milk Bikis (10 Rs)
had britannia milk bikis (10 rs) for breakfast,Britannia Milk Bikis (10 Rs)
two serving of britannia milk bikis (10 rs),Britannia Milk Bikis (10 Rs)
i want to log britannia milk bikis (10 rs),Britannia Milk Bikis (10 Rs)
ate britannia milk bikis (10 rs),Britannia Milk Bikis (10 Rs)
britannia milk bikis (10 rs) for lunch,Britannia Milk Bikis (10 Rs)
consumed 2 britannia milk bikis (10 rs),Britannia Milk Bikis (10 Rs)
today i ate britannia milk bikis (10 rs),Britannia Milk Bikis (10 Rs)
i had britannia milk bikis (10 rs),Britannia Milk Bikis (10 Rs)
one plate britannia milk bikis (10 rs),Britannia Milk Bikis (10 Rs)
i ate britannia milk bikis (10 rs),Britannia Milk Bikis (10 Rs)
had britannia milk bikis (10 rs) for dinner,Britannia Milk Bikis (10 Rs)
1 serving of britannia milk bikis (10 rs),Britannia Milk Bikis (10 Rs)
britannia milk bikis (10 rs) for snack,Britannia Milk Bikis (10 Rs)
consumed one britannia milk bikis (10 rs),Britannia Milk Bikis (10 Rs)
2 plate britannia milk bikis (10 rs),Britannia Milk Bikis (10 Rs)
i just ate britannia milk bikis (10 rs),Britannia Milk Bikis (10 Rs)
log britannia milk bikis (10 rs),Britannia Milk Bikis (10 Rs)
add britannia milk bikis (10 rs) to my meals,Britannia Milk Bikis (10 Rs)
maine britannia milk bikis (10 rs) khaya,Britannia Milk Bikis (10 Rs)
2 britannia milk bikis (10 rs) khayi,Britannia Milk Bikis (10 Rs)
aaj britannia milk bikis (10 rs) khaya,Britannia Milk Bikis (10 Rs)
ek plate britannia milk bikis (10 rs),Britannia Milk Bikis (10 Rs)
mujhe britannia milk bikis (10 rs) add karna hai,Britannia Milk Bikis (10 Rs)
maine 1 britannia milk bikis (10 rs) liya,Britannia Milk Bikis (10 Rs)
britannia milk bikis (10 rs) khaya maine,Britannia Milk Bikis (10 Rs)
subah britannia milk bikis (10 rs) khaya,Britannia Milk Bikis (10 Rs)
raat ko britannia milk bikis (10 rs) khaya,Britannia Milk Bikis (10 Rs)
maine thoda britannia milk bikis (10 rs) khaya tha,Britannia Milk Bikis (10 Rs)
1 britannia milk bikis (10 rs) khaya aaj,Britannia Milk Bikis (10 Rs)
i ate britannia milk bikis( 10 rs),Britannia Milk Bikis (10 Rs)
maine britannia milk bikis( 10 rs) khaya,Britannia Milk Bikis (10 Rs)
i ate 1 britannia nutrichoice digestive (10 rs),Britannia Nutrichoice Digestive (10 Rs)
had britannia nutrichoice digestive (10 rs) for breakfast,Britannia Nutrichoice Digestive (10 Rs)
two serving of britannia nutrichoice digestive (10 rs),Britannia Nutrichoice Digestive (10 Rs)
i want to log britannia nutrichoice digestive (10 rs),Britannia Nutrichoice Digestive (10 Rs)
ate britannia nutrichoice digestive (10 rs),Britannia Nutrichoice Digestive (10 Rs)
britannia nutrichoice digestive (10 rs) for lunch,Britannia Nutrichoice Digestive (10 Rs)
consumed 2 britannia nutrichoice digestive (10 rs),Britannia Nutrichoice Digestive (10 Rs)
today i ate britannia nutrichoice digestive (10 rs),Britannia Nutrichoice Digestive (10 Rs)
i had britannia nutrichoice digestive (10 rs),Britannia Nutrichoice Digestive (10 Rs)
one plate britannia nutrichoice digestive (10 rs),Britannia Nutrichoice Digestive (10 Rs)
i ate britannia nutrichoice digestive (10 rs),Britannia Nutrichoice Digestive (10 Rs)
had britannia nutrichoice digestive (10 rs) for dinner,Britannia Nutrichoice Digestive (10 Rs)
1 serving of britannia nutrichoice digestive (10 rs),Britannia Nutrichoice Digestive (10 Rs)
britannia nutrichoice digestive (10 rs) for snack,Britannia Nutrichoice Digestive (10 Rs)
consumed one britannia nutrichoice digestive (10 rs),Britannia Nutrichoice Digestive (10 Rs)
2 plate britannia nutrichoice digestive (10 rs),Britannia Nutrichoice Digestive (10 Rs)
i just ate britannia nutrichoice digestive (10 rs),Britannia Nutrichoice Digestive (10 Rs)
log britannia nutrichoice digestive (10 rs),Britannia Nutrichoice Digestive (10 Rs)
add britannia nutrichoice digestive (10 rs) to my meals,Britannia Nutrichoice Digestive (10 Rs)
maine britannia nutrichoice digestive (10 rs) khaya,Britannia Nutrichoice Digestive (10 Rs)
2 britannia nutrichoice digestive (10 rs) khayi,Britannia Nutrichoice Digestive (10 Rs)
aaj britannia nutrichoice digestive (10 rs) khaya,Britannia Nutrichoice Digestive (10 Rs)
ek plate britannia nutrichoice digestive (10 rs),Britannia Nutrichoice Digestive (10 Rs)
mujhe britannia nutrichoice digestive (10 rs) add karna hai,Britannia Nutrichoice Digestive (10 Rs)
maine 1 britannia nutrichoice digestive (10 rs) liya,Britannia Nutrichoice Digestive (10 Rs)
britannia nutrichoice digestive (10 rs) khaya maine,Britannia Nutrichoice Digestive (10 Rs)
subah britannia nutrichoice digestive (10 rs) khaya,Britannia Nutrichoice Digestive (10 Rs)
raat ko britannia nutrichoice digestive (10 rs) khaya,Britannia Nutrichoice Digestive (10 Rs)
maine thoda britannia nutrichoice digestive (10 rs) khaya tha,Britannia Nutrichoice Digestive (10 Rs)
1 britannia nutrichoice digestive (10 rs) khaya aaj,Britannia Nutrichoice Digestive (10 Rs)
i ate britannia nutrichoice digesitve (10 rs),Britannia Nutrichoice Digestive (10 Rs)
maine britannia nutrichoice digesitve (10 rs) khaya,Britannia Nutrichoice Digestive (10 Rs)
i ate 1 britannia nutrichoice oats biscuit,Britannia Nutrichoice Oats Biscuit
had britannia nutrichoice oats biscuit for breakfast,Britannia Nutrichoice Oats Biscuit
two serving of britannia nutrichoice oats biscuit,Britannia Nutrichoice Oats Biscuit
i want to log britannia nutrichoice oats biscuit,Britannia Nutrichoice Oats Biscuit
ate britannia nutrichoice oats biscuit,Britannia Nutrichoice Oats Biscuit
britannia nutrichoice oats biscuit for lunch,Britannia Nutrichoice Oats Biscuit
consumed 2 britannia nutrichoice oats biscuit,Britannia Nutrichoice Oats Biscuit
today i ate britannia nutrichoice oats biscuit,Britannia Nutrichoice Oats Biscuit
i had britannia nutrichoice oats biscuit,Britannia Nutrichoice Oats Biscuit
one plate britannia nutrichoice oats biscuit,Britannia Nutrichoice Oats Biscuit
i ate britannia nutrichoice oats biscuit,Britannia Nutrichoice Oats Biscuit
had britannia nutrichoice oats biscuit for dinner,Britannia Nutrichoice Oats Biscuit
1 serving of britannia nutrichoice oats biscuit,Britannia Nutrichoice Oats Biscuit
britannia nutrichoice oats biscuit for snack,Britannia Nutrichoice Oats Biscuit
consumed one britannia nutrichoice oats biscuit,Britannia Nutrichoice Oats Biscuit
2 plate britannia nutrichoice oats biscuit,Britannia Nutrichoice Oats Biscuit
i just ate britannia nutrichoice oats biscuit,Britannia Nutrichoice Oats Biscuit
log britannia nutrichoice oats biscuit,Britannia Nutrichoice Oats Biscuit
add britannia nutrichoice oats biscuit to my meals,Britannia Nutrichoice Oats Biscuit
maine britannia nutrichoice oats biscuit khaya,Britannia Nutrichoice Oats Biscuit
2 britannia nutrichoice oats biscuit khayi,Britannia Nutrichoice Oats Biscuit
aaj britannia nutrichoice oats biscuit khaya,Britannia Nutrichoice Oats Biscuit
ek plate britannia nutrichoice oats biscuit,Britannia Nutrichoice Oats Biscuit
mujhe britannia nutrichoice oats biscuit add karna hai,Britannia Nutrichoice Oats Biscuit
maine 1 britannia nutrichoice oats biscuit liya,Britannia Nutrichoice Oats Biscuit
britannia nutrichoice oats biscuit khaya maine,Britannia Nutrichoice Oats Biscuit
subah britannia nutrichoice oats biscuit khaya,Britannia Nutrichoice Oats Biscuit
raat ko britannia nutrichoice oats biscuit khaya,Britannia Nutrichoice Oats Biscuit
maine thoda britannia nutrichoice oats biscuit khaya tha,Britannia Nutrichoice Oats Biscuit
1 britannia nutrichoice oats biscuit khaya aaj,Britannia Nutrichoice Oats Biscuit
i ate britannai nutrichoice oats biscuit,Britannia Nutrichoice Oats Biscuit
maine britannai nutrichoice oats biscuit khaya,Britannia Nutrichoice Oats Biscuit
i ate 1 britannia nutrichoice sugar free,Britannia Nutrichoice Sugar Free
had britannia nutrichoice sugar free for breakfast,Britannia Nutrichoice Sugar Free
two serving of britannia nutrichoice sugar free,Britannia Nutrichoice Sugar Free
i want to log britannia nutrichoice sugar free,Britannia Nutrichoice Sugar Free
ate britannia nutrichoice sugar free,Britannia Nutrichoice Sugar Free
britannia nutrichoice sugar free for lunch,Britannia Nutrichoice Sugar Free
consumed 2 britannia nutrichoice sugar free,Britannia Nutrichoice Sugar Free
today i ate britannia nutrichoice sugar free,Britannia Nutrichoice Sugar Free
i had britannia nutrichoice sugar free,Britannia Nutrichoice Sugar Free
one plate britannia nutrichoice sugar free,Britannia Nutrichoice Sugar Free
i ate britannia nutrichoice sugar free,Britannia Nutrichoice Sugar Free
had britannia nutrichoice sugar free for dinner,Britannia Nutrichoice Sugar Free
1 serving of britannia nutrichoice sugar free,Britannia Nutrichoice Sugar Free
britannia nutrichoice sugar free for snack,Britannia Nutrichoice Sugar Free
consumed one britannia nutrichoice sugar free,Britannia Nutrichoice Sugar Free
2 plate britannia nutrichoice sugar free,Britannia Nutrichoice Sugar Free
i just ate britannia nutrichoice sugar free,Britannia Nutrichoice Sugar Free
log britannia nutrichoice sugar free,Britannia Nutrichoice Sugar Free
add britannia nutrichoice sugar free to my meals,Britannia Nutrichoice Sugar Free
maine britannia nutrichoice sugar free khaya,Britannia Nutrichoice Sugar Free
2 britannia nutrichoice sugar free khayi,Britannia Nutrichoice Sugar Free
aaj britannia nutrichoice sugar free khaya,Britannia Nutrichoice Sugar Free
ek plate britannia nutrichoice sugar free,Britannia Nutrichoice Sugar Free
mujhe britannia nutrichoice sugar free add karna hai,Britannia Nutrichoice Sugar Free
maine 1 britannia nutrichoice sugar free liya,Britannia Nutrichoice Sugar Free
britannia nutrichoice sugar free khaya maine,Britannia Nutrichoice Sugar Free
subah britannia nutrichoice sugar free khaya,Britannia Nutrichoice Sugar Free
raat ko britannia nutrichoice sugar free khaya,Britannia Nutrichoice Sugar Free
maine thoda britannia nutrichoice sugar free khaya tha,Britannia Nutrichoice Sugar Free
1 britannia nutrichoice sugar free khaya aaj,Britannia Nutrichoice Sugar Free
i ate britannia nutrihcoice sugar free,Britannia Nutrichoice Sugar Free
maine britannia nutrihcoice sugar free khaya,Britannia Nutrichoice Sugar Free
i ate 1 britannia rusk,Britannia Rusk
had britannia rusk for breakfast,Britannia Rusk
two serving of britannia rusk,Britannia Rusk
i want to log britannia rusk,Britannia Rusk
ate britannia rusk,Britannia Rusk
britannia rusk for lunch,Britannia Rusk
consumed 2 britannia rusk,Britannia Rusk
today i ate britannia rusk,Britannia Rusk
i had britannia rusk,Britannia Rusk
one plate britannia rusk,Britannia Rusk
i ate britannia rusk,Britannia Rusk
had britannia rusk for dinner,Britannia Rusk
1 serving of britannia rusk,Britannia Rusk
britannia rusk for snack,Britannia Rusk
consumed one britannia rusk,Britannia Rusk
2 plate britannia rusk,Britannia Rusk
i just ate britannia rusk,Britannia Rusk
log britannia rusk,Britannia Rusk
add britannia rusk to my meals,Britannia Rusk
maine britannia rusk khaya,Britannia Rusk
2 britannia rusk khayi,Britannia Rusk
aaj britannia rusk khaya,Britannia Rusk
ek plate britannia rusk,Britannia Rusk
mujhe britannia rusk add karna hai,Britannia Rusk
maine 1 britannia rusk liya,Britannia Rusk
britannia rusk khaya maine,Britannia Rusk
subah britannia rusk khaya,Britannia Rusk
raat ko britannia rusk khaya,Britannia Rusk
maine thoda britannia rusk khaya tha,Britannia Rusk
1 britannia rusk khaya aaj,Britannia Rusk
i ate britannai rusk,Britannia Rusk
maine britannai rusk khaya,Britannia Rusk
i ate 1 britannia tiger biscuit (10 rs),Britannia Tiger Biscuit (10 Rs)
had britannia tiger biscuit (10 rs) for breakfast,Britannia Tiger Biscuit (10 Rs)
two serving of britannia tiger biscuit (10 rs),Britannia Tiger Biscuit (10 Rs)
i want to log britannia tiger biscuit (10 rs),Britannia Tiger Biscuit (10 Rs)
ate britannia tiger biscuit (10 rs),Britannia Tiger Biscuit (10 Rs)
britannia tiger biscuit (10 rs) for lunch,Britannia Tiger Biscuit (10 Rs)
consumed 2 britannia tiger biscuit (10 rs),Britannia Tiger Biscuit (10 Rs)
today i ate britannia tiger biscuit (10 rs),Britannia Tiger Biscuit (10 Rs)
i had britannia tiger biscuit (10 rs),Britannia Tiger Biscuit (10 Rs)
one plate britannia tiger biscuit (10 rs),Britannia Tiger Biscuit (10 Rs)
i ate britannia tiger biscuit (10 rs),Britannia Tiger Biscuit (10 Rs)
had britannia tiger biscuit (10 rs) for dinner,Britannia Tiger Biscuit (10 Rs)
1 serving of britannia tiger biscuit (10 rs),Britannia Tiger Biscuit (10 Rs)
britannia tiger biscuit (10 rs) for snack,Britannia Tiger Biscuit (10 Rs)
consumed one britannia tiger biscuit (10 rs),Britannia Tiger Biscuit (10 Rs)
2 plate britannia tiger biscuit (10 rs),Britannia Tiger Biscuit (10 Rs)
i just ate britannia tiger biscuit (10 rs),Britannia Tiger Biscuit (10 Rs)
log britannia tiger biscuit (10 rs),Britannia Tiger Biscuit (10 Rs)
add britannia tiger biscuit (10 rs) to my meals,Britannia Tiger Biscuit (10 Rs)
maine britannia tiger biscuit (10 rs) khaya,Britannia Tiger Biscuit (10 Rs)
2 britannia tiger biscuit (10 rs) khayi,Britannia Tiger Biscuit (10 Rs)
aaj britannia tiger biscuit (10 rs) khaya,Britannia Tiger Biscuit (10 Rs)
ek plate britannia tiger biscuit (10 rs),Britannia Tiger Biscuit (10 Rs)
mujhe britannia tiger biscuit (10 rs) add karna hai,Britannia Tiger Biscuit (10 Rs)
maine 1 britannia tiger biscuit (10 rs) liya,Britannia Tiger Biscuit (10 Rs)
britannia tiger biscuit (10 rs) khaya maine,Britannia Tiger Biscuit (10 Rs)
subah britannia tiger biscuit (10 rs) khaya,Britannia Tiger Biscuit (10 Rs)
raat ko britannia tiger biscuit (10 rs) khaya,Britannia Tiger Biscuit (10 Rs)
maine thoda britannia tiger biscuit (10 rs) khaya tha,Britannia Tiger Biscuit (10 Rs)
