cal_error,protein_error,fat_error,carb_error,score
-0.083582,-0.472629,0.148679,0.046679,0.0
0.036506,0.011573,-0.024925,0.019583,0.932836
0.326634,-0.44557,0.302914,0.005367,0.0
-0.111769,-0.172203,0.139551,0.20008,0.283774
0.097328,0.046515,-0.06517,0.107061,0.674807
-0.336706,0.136235,-0.090091,-0.255704,0.155987
-0.142116,0.086245,-0.318446,-0.307281,0.121268
-0.229672,0.016036,-0.158924,-0.147338,0.49059
-0.417977,-0.430204,0.458428,0.125855,0.047959
0.040323,0.06765,-0.028142,-0.017622,0.845383
0.100645,-0.466373,0.128717,-0.078259,0.027995
-0.301467,-0.08217,-0.31931,-0.342432,0.015402
-0.002328,0.166759,-0.290569,-0.11171,0.375012
-0.351147,0.076273,-0.045397,-0.218873,0.300281
-0.138711,-0.046178,-0.174261,-0.254469,0.425833
-0.053171,0.013897,-0.055184,-0.032139,0.8726
0.120285,0.270774,0.035949,0.15758,0.224266
0.016048,0.162436,-0.179716,-0.347342,0.305663
0.052167,-0.018261,0.068258,-0.025105,0.870213
-0.182798,-0.081871,-0.229847,-0.176493,0.316063
-0.377068,-0.010678,0.3646,0.245676,0.0
-0.095204,0.046602,-0.037473,-0.134517,0.604116
-0.196787,0.262902,-0.195855,-0.200073,0.079711
-0.067779,0.015181,0.069952,0.218959,0.643825
-0.254612,-0.118174,-0.110012,0.013932,0.394945
0.162351,0.079004,0.042767,0.261476,0.411294
-0.191432,-0.017236,0.022847,-0.311537,0.456389
-0.021447,0.194307,0.082363,0.123639,0.410667
-0.297197,0.016596,0.007318,-0.193781,0.46172
0.262418,0.311834,0.069175,0.14641,0.129334
0.220599,0.322169,0.139587,0.281198,0.0
-0.058267,-0.022272,-0.004929,-0.026004,0.920871
-0.312639,0.086074,-0.165168,-0.275506,0.044922
-0.486378,0.035705,-0.012756,-0.136769,0.317327
-0.163053,0.17184,-0.225503,-0.194563,0.187107
0.133307,0.067164,0.168679,0.056493,0.571886
-0.102611,0.016712,0.087512,-0.458109,0.309558
-0.053686,-0.05467,0.020984,-0.032985,0.85074
0.187508,0.281644,0.150384,0.095651,0.118193
-0.304732,0.088784,-0.050716,-0.156385,0.463609
0.013723,0.012208,-0.266826,-0.361208,0.368628
0.02079,0.166963,-0.00918,-0.024938,0.669391
-0.206126,0.187609,-0.215829,-0.197943,0.051418
0.137179,0.242691,-0.032221,0.272693,0.181618
0.00951,-0.116268,0.257912,0.17115,0.459538
-0.412036,0.135943,-0.033343,-0.290829,0.0
0.067612,-0.5,0.320884,0.00994,0.0
-0.051668,-0.00957,-0.017649,0.06191,0.885843
0.379223,-0.230766,0.179417,0.089893,0.0
-0.013524,0.071399,-0.026939,0.047925,0.778865
-0.123454,0.046828,-0.076597,-0.178872,0.470978
-0.269002,-0.0361,-0.024102,0.032764,0.614588
-0.150541,0.140891,-0.140634,-0.283494,0.22297
-0.198959,-0.013166,0.243069,0.360011,0.10229
-0.179045,0.034064,-0.140173,-0.131373,0.456434
-0.081259,0.193618,-0.043818,-0.127048,0.428572
-0.173397,0.132434,-0.135172,-0.22538,0.299439
0.005796,-0.292811,0.379236,0.107013,0.122967
0.097019,0.299867,0.09251,0.052707,0.389829
-0.105078,-0.057314,-0.161708,-0.108568,0.480526
-0.102223,-0.043737,-0.070957,0.033995,0.774732
-0.295063,-0.265549,0.428773,0.181937,0.0
0.487044,0.096748,0.370329,0.188371,0.0
0.027698,0.098736,-0.099519,0.038163,0.675719
0.054234,0.184606,0.131825,0.12265,0.483258
-0.138621,0.088749,-0.198274,-0.395701,0.135369
0.142339,0.21114,0.097128,-0.137224,0.290332
0.5,-0.347824,0.093132,0.448783,0.0
-0.095488,-0.002291,-0.068534,0.415917,0.390005
-0.059799,0.219988,0.007986,0.335996,0.312811
-0.264016,0.047888,-0.288385,-0.050493,0.369698
0.273855,0.301203,0.126614,0.082338,0.104712
-0.141096,-0.028922,-0.182615,0.066616,0.526126
0.110269,-0.389941,0.267845,-0.095841,0.004523
-0.014934,0.053936,-0.045494,-0.058513,0.868068
-0.080478,-0.5,0.170454,-0.082043,0.023711
-0.158839,0.094473,-0.402146,-0.193052,0.106746
0.257508,-0.220476,0.083054,-0.113405,0.2422
0.014237,-0.019801,0.18961,0.220322,0.447161
-0.041894,-0.010257,-0.053345,0.041392,0.817276
-0.056714,0.119592,-0.187267,-0.327667,0.25612
0.148797,0.23476,-0.03495,0.43563,0.0
-0.247185,0.229465,-0.295446,-0.325093,0.0
0.275458,-0.098862,0.31075,-0.19961,0.005298
-0.341987,0.147591,-0.205667,0.008482,0.309715
-0.419426,-0.08279,-0.028932,-0.139619,0.210961
-0.151609,0.216527,-0.079786,-0.037136,0.461555
0.114768,0.165675,-0.010046,0.188091,0.379536
-0.061747,0.012549,-0.234722,-0.41259,0.368519
0.094735,0.144402,0.130486,0.205393,0.369949
0.068692,0.209995,0.103231,0.270809,0.259734
0.06701,0.351623,-0.008345,0.162891,0.203315
0.20234,0.231216,-0.064205,0.169929,0.215591
-0.019049,-0.045087,0.031419,-0.00988,0.915812
0.029807,0.180775,0.01118,0.062,0.58896
-0.186332,-0.097834,-0.078174,-0.099286,0.578609
0.121507,0.32755,-0.015092,0.170793,0.291378
0.04273,-0.05875,-0.008795,-0.031748,0.775
-0.172733,-0.009869,0.259689,0.067384,0.472243
-0.064902,0.045449,0.122269,0.023827,0.643117
-0.180056,0.032008,-0.060507,-0.265147,0.343713
0.155677,0.249192,0.069052,0.161635,0.23548
-0.270806,0.005876,-0.180125,0.011527,0.568489
-0.26461,0.090618,-0.174292,-0.094612,0.317524
-0.177996,0.054707,-0.142712,-0.366586,0.225053
-0.082435,-0.31886,0.5,-0.080322,0.0
-0.371346,0.022803,0.364588,0.144718,0.072098
-0.104132,0.230091,0.049046,0.07589,0.430646
-0.165437,-0.00589,-0.138356,-0.192964,0.433041
-0.006104,0.114997,-0.041562,0.084328,0.707175
0.049614,0.029248,0.290448,0.141521,0.454472
-0.108637,0.261621,0.111013,0.199175,0.117365
-0.164941,-0.153919,0.240279,-0.148256,0.23271
-0.173305,-0.359345,0.116119,0.321115,0.083621
0.048431,0.324095,0.051183,0.213943,0.26763
-0.168865,0.186144,-0.053096,0.008817,0.566443
0.140508,0.335028,0.07346,0.052312,0.213062
0.253081,0.410504,0.028392,0.353544,0.0
-0.124338,0.11197,-0.110772,-0.280576,0.345641
-0.260945,0.007466,-0.12169,-0.2129,0.376165
-0.002592,0.201225,-0.213873,-0.003435,0.3995
0.313497,-0.322217,0.37993,0.200352,0.0
-0.112621,0.110919,0.156473,-0.070867,0.569498
0.161443,-0.024442,0.331914,0.103743,0.407761
-0.153447,0.165483,-0.115609,-0.440867,0.109185
0.01424,-0.049858,-0.052622,-0.025217,0.878771
-0.064325,-0.046573,-0.012585,0.065369,0.86115
-0.219305,0.214937,-0.271564,-0.100408,0.102397
0.129329,-7.1e-05,0.010714,0.194917,0.62523
0.081141,-0.024431,0.190376,0.004766,0.77176
-0.052739,0.232369,0.125468,0.237235,0.195696
0.150935,0.150979,0.105484,0.02368,0.508356
0.139863,-0.247764,0.18086,0.198803,0.167673
0.385545,-0.034197,0.125677,0.137763,0.181894
-0.222115,0.001875,-0.235762,-0.001508,0.605342
-0.195839,0.238629,0.06275,0.26824,0.198575
-0.112382,-0.013727,0.057294,0.003054,0.865418
-0.094019,-0.092439,-0.007223,-0.006075,0.742303
-0.226642,0.197294,-0.10346,-0.306484,0.05262
-0.252737,-0.266593,-0.151003,-0.291378,0.0
0.146547,0.276753,0.221209,0.139338,0.05336
0.271418,-0.322312,0.35553,0.034229,0.0
0.185284,0.241142,0.256574,0.154172,0.047681
-0.04935,-0.357503,-0.062073,0.00382,0.320912
-0.147316,-0.092374,-0.226784,-0.05615,0.388798
-0.178793,-0.221875,0.296282,0.101406,0.162395
0.21546,-0.392833,-0.22022,-0.083908,0.0
0.047567,0.166222,0.145547,0.133112,0.440021
0.371857,-0.5,0.041295,0.305624,0.095198
-0.18079,0.053378,-0.076402,-0.162685,0.544044
0.194302,0.028041,0.128324,0.1623,0.493959
-0.043892,0.024636,-0.031029,0.03931,0.729875
0.034384,-0.034062,-0.093511,0.086189,0.733023
-0.138363,0.094813,-0.199791,-0.0726,0.385343
0.05334,0.034867,0.014207,0.019431,0.830602
-0.281812,0.04504,0.009511,-0.218514,0.442611
-0.217344,-0.083632,-0.011589,-0.206772,0.50315
0.118317,-0.13674,0.180429,-0.007435,0.49369
-0.217981,-0.047392,-0.006875,-0.117043,0.616855
0.251255,0.133185,-0.118777,0.145755,0.378367
-0.01726,0.090405,0.025965,-0.209377,0.560362
-0.012046,-0.229586,0.303409,0.234175,0.166757
-0.186351,-0.026996,-0.220548,-0.16613,0.348537
0.455636,0.172546,0.060647,0.019058,0.217161
0.030407,-0.454391,-0.13984,0.272075,0.030701
0.098772,0.348732,-0.007098,0.024183,0.419777
-0.287896,-0.0082,-0.17086,-0.493698,0.041126
0.068804,0.219681,0.094156,0.143423,0.519625
0.279583,0.093704,-0.017527,0.204389,0.389929
-0.423925,0.067196,-0.086698,0.062702,0.275823
0.010537,-0.080192,-0.022449,-0.035893,0.884472
0.026863,0.298742,0.061985,0.063708,0.46743
-0.098019,-0.204527,0.162192,0.060157,0.36698
-0.25017,-0.000374,0.403374,-0.093638,0.337041
0.187689,-0.096634,0.340072,-0.022755,0.312125
-0.286356,0.094178,-0.20725,-0.157482,0.269092
-0.272653,-0.090611,0.013994,-0.291533,0.300883
0.036622,-0.028967,-0.003682,0.005247,0.855946
-0.295522,-0.151428,0.353602,0.269205,0.009673
-0.453953,-0.002535,-0.324722,-0.223415,0.01608
0.229767,0.038133,0.131219,0.001756,0.529456
-0.10545,0.324494,-0.279816,-0.124073,0.0
0.16804,0.330605,0.184176,0.159858,0.0
-0.174835,-0.176065,-0.185461,-0.330924,0.120773
-0.296193,0.141693,-0.07134,-0.033374,0.471337
0.177289,0.161037,-0.251087,0.273553,0.065602
-0.193409,-0.252434,0.12554,0.249621,0.015602
0.068842,0.080709,-0.047895,0.121317,0.656938
-0.236148,0.212516,-0.107731,-0.19774,0.159822
0.105482,0.353751,0.058106,0.188492,0.108528
-0.118104,-0.227185,0.14559,0.032556,0.339688
0.145972,0.322767,0.068863,0.060285,0.230707
0.203464,0.152382,0.09694,0.343337,0.122349
0.016858,0.351108,-0.022201,0.071576,0.319888
-0.314606,0.078759,-0.135361,-0.19795,0.298504
-0.15806,0.105302,-0.11636,-0.266945,0.236552
-0.02986,-0.054911,-0.009064,-0.07532,0.875836
-0.240825,-0.037104,-0.370223,-0.12928,0.304001
-0.169289,0.041798,-0.138604,-0.101888,0.560097
-0.188139,-0.294062,0.21924,0.5,0.006216
-0.125887,0.072757,-0.260276,-0.178603,0.313594
-0.24643,-0.098408,0.198251,0.10859,0.315998
0.09928,0.214622,0.132845,0.100271,0.337941
-0.262758,0.089804,-0.173327,-0.280868,0.036582
-0.101348,0.271737,-0.092232,-0.256328,0.169841
-0.147006,0.220033,-0.136995,-0.326823,0.054002
-0.008298,0.5,0.290519,0.170214,0.005157
-0.189588,-0.048401,-0.274136,0.141859,0.258673
-0.000351,0.017977,0.016592,0.064101,0.88657
-0.207621,-0.439562,0.150066,0.189234,0.078112
0.09271,0.165975,-0.065182,0.329692,0.24591
-0.097557,-0.03215,-0.225918,-0.251281,0.437598
-0.363141,-0.007423,-0.051536,-0.25374,0.328937
-0.097433,-0.204836,-0.245099,-0.235155,0.192241
-0.165993,-0.212377,0.27746,0.105868,0.146748
-0.116037,-0.068438,-0.184595,-0.113501,0.600505
-0.037251,-0.072159,-0.19137,-0.199621,0.46767
0.212397,0.231843,0.011948,-0.052789,0.421818
-0.232377,0.108927,-0.081705,-0.134753,0.335429
-0.139017,0.001925,0.063161,-0.291699,0.573913
0.044174,-0.436423,0.382151,-0.340222,0.025626
0.074982,0.435435,-0.023587,0.092369,0.11576
-0.145282,-0.011184,-0.000549,0.140517,0.67357
-0.138883,0.003223,-0.223545,-0.173454,0.321519
-0.032786,-0.108415,-0.036236,0.077493,0.596395
-0.067598,0.019344,0.379759,0.420418,0.17143
0.140965,-0.191452,0.132755,0.266062,0.205549
0.01082,0.00815,0.026933,-0.062798,0.862551
-0.137771,0.20432,-0.026694,-0.129558,0.487914
-0.362135,0.274668,-0.115055,-0.087912,0.016981
-0.259815,0.206601,-0.188129,-0.24005,0.0
-0.060841,0.209213,-0.040711,-0.309222,0.224682
-0.043615,0.042181,-0.205809,-0.165524,0.638949
0.132907,-0.149402,0.5,0.304214,0.0
-0.119371,0.174365,-0.104026,-0.11837,0.402021
0.054906,-0.490075,0.491969,0.34306,0.049069
-0.340579,-0.17652,0.169419,0.066531,0.190001
0.103673,0.023278,0.017501,0.083619,0.733529
-0.272289,0.079652,-0.054387,-0.192145,0.294916
0.080931,-0.110837,0.133048,-0.003511,0.582626
0.140044,-0.292488,0.5,0.471176,0.0
0.092993,0.267743,-0.022765,0.093278,0.38719
-0.189845,0.214781,-0.153281,-0.243799,0.121151
-0.126878,0.00946,-0.145471,-0.073916,0.662348
-0.110264,0.106825,-0.011119,0.077218,0.526857
0.162057,0.121641,0.035056,0.03862,0.566515
-0.019812,0.482074,-1.2e-05,0.124754,0.096261
0.050392,0.28421,0.15903,0.342574,0.0
-0.083614,-0.317129,0.077799,0.334941,0.024067
0.433686,-0.251771,-0.016556,-0.00544,0.121945
-0.100508,0.258192,-0.065572,0.190553,0.293962
-0.280283,-0.114188,-0.104839,0.244352,0.235644
-0.229225,0.292192,-0.12618,-0.196556,0.0
0.013921,-0.288731,0.230826,-0.036382,0.390308
-0.164295,-0.157996,-0.086562,-0.248743,0.191556
0.187157,-0.142618,0.232662,0.316169,0.047647
0.047583,0.073733,0.052075,0.062461,0.718194
0.033971,0.14986,-0.081547,-0.035938,0.576755
-0.370976,0.268476,-0.210497,-0.030249,0.048872
0.179056,0.348906,0.056959,0.258508,0.0
0.07827,0.014842,0.035062,-0.016613,0.778854
-0.176442,-0.070333,-0.253624,-0.141121,0.372716
0.196177,0.090545,0.5,0.057648,0.128878
0.042025,0.041949,-0.013658,0.135681,0.802056
-0.060246,-0.082767,0.058594,0.031382,0.685165
0.112957,0.245519,-0.162561,0.002064,0.410726
-0.069963,0.05782,0.036232,-0.216367,0.642336
-0.055147,-0.147831,0.203017,0.148488,0.283369
-0.100757,-0.06896,0.365215,0.269413,0.243756
0.111014,-0.326769,0.223485,0.081521,0.079015
-0.085404,-0.227756,0.115956,0.308302,0.191372
0.037108,0.00483,0.095486,-0.091909,0.809843
-0.177513,-0.030811,0.223179,0.298724,0.191796
-0.234256,-0.144264,-0.303905,-0.243712,0.0
-0.077309,0.254883,0.049069,-0.033813,0.502548
-0.088791,0.114924,0.291786,0.343554,0.189513
-0.242758,0.018009,-0.15917,-0.357871,0.258724
0.002678,0.292073,0.090295,0.321229,0.163375
-0.065852,0.228338,-0.067957,-0.353666,0.084964
-0.147591,-0.126426,-0.26445,-0.016986,0.326488
-0.141496,0.169395,-0.129314,-0.288441,0.1875
-0.218863,0.141883,0.031425,-0.274553,0.297736
0.300254,0.256856,0.156924,0.131532,0.009632
-0.086736,0.017716,-0.151191,-0.163445,0.573434
-0.011613,-0.055195,0.175617,0.212829,0.506239
0.036589,0.367233,-0.001698,0.010201,0.390289
-0.142136,-0.046854,-0.036697,-0.027153,0.792599
-0.275888,0.166106,-0.03508,-0.414761,0.027926
-0.225138,0.194454,-0.036952,-0.081163,0.453523
-0.33612,0.157663,-0.254571,-0.095593,0.110227
-0.264674,-0.091597,-0.073973,-0.301226,0.261801
-0.421411,0.133024,-0.206668,-0.22088,0.0
-0.366158,0.049965,0.009791,0.34941,0.291816
-0.026765,0.228893,0.242659,0.119745,0.251947
-0.009302,0.058321,0.056841,-0.009004,0.715211
0.049488,-0.313122,0.353146,0.323361,0.028186
-0.134767,-0.129867,-0.130616,-0.188843,0.380655
-0.116485,0.091973,-0.279504,-0.174959,0.221632
-0.222577,-0.083634,0.343144,0.238712,0.0864
0.227835,-0.132021,0.219187,0.116348,0.215894
-0.183561,-0.027953,0.038556,-0.173468,0.525198
0.320529,-0.5,-0.224384,-0.146243,0.0
-0.114941,-0.039593,-0.095051,-0.059991,0.678717
0.366856,-0.110245,0.402943,-0.067347,0.040355
0.192993,-0.092082,0.218103,0.076771,0.351546
-0.057371,0.019669,-0.286689,-0.135332,0.49336
0.416434,-0.404519,0.15201,0.337924,0.027612
0.045664,0.133771,0.042313,0.100084,0.624998
-0.166008,0.348711,-0.168236,-0.17539,0.035283
-0.188932,-0.016627,-0.262892,-0.034067,0.492928
0.26064,0.263273,-0.081543,-0.245934,0.015403
0.431666,-0.427884,0.266101,0.202298,0.01995
0.346586,0.127516,0.066245,0.24189,0.077304
0.013517,-0.136327,0.334044,0.123027,0.297587
-0.287542,-0.377055,0.137098,0.344818,0.056488
-0.125412,-0.039851,-0.209548,-0.309402,0.303054
-0.136599,0.153685,-0.297227,0.067415,0.234791
0.000779,0.292364,0.025523,-0.083347,0.39459
-0.195664,0.038705,-0.286206,-0.294271,0.144511
-0.149059,-0.027642,-0.18266,-0.222376,0.44926
0.145787,0.189533,0.09359,0.101029,0.399701
-0.021863,0.051827,-0.000175,-0.031112,0.869938
0.129367,0.070333,0.067276,0.195396,0.499023
0.433723,-0.006147,0.5,0.461004,0.0
0.046314,-0.02295,-0.064045,-0.020829,0.857787
0.191156,0.004255,-0.038601,0.007151,0.802977
0.068327,-0.164771,0.182123,0.174128,0.301741
-0.060663,0.001685,-0.039113,0.025495,0.899863
0.305185,-0.185348,0.128864,0.229579,0.041251
-0.5,-0.219288,0.424594,0.12704,0.0
0.335602,-0.271158,0.253849,0.061877,0.029333
0.115943,0.135633,0.5,0.327982,0.0
-0.019078,0.023194,-0.026136,-0.032873,0.817882
-0.08841,0.054101,-0.149947,-0.419102,0.242577
0.18057,0.233291,0.024808,0.09724,0.330892
-0.326619,0.014702,0.033831,-0.265298,0.32054
-0.215095,0.084486,-0.009639,-0.080324,0.641272
0.228382,0.220121,0.136853,0.092845,0.111689
0.038867,-0.172532,0.260889,0.264364,0.12345
-0.295746,0.124348,-0.241999,-0.096372,0.209396
0.110825,0.11096,0.033688,0.018414,0.698561
0.231977,0.270957,0.065338,0.075056,0.240168
-0.252614,-0.042501,-0.103232,-0.150509,0.479589
0.040137,0.06394,-0.051602,-0.00594,0.781984
-0.102477,0.108694,-0.328075,-0.211707,0.213043
0.032123,-0.0099,0.035081,-0.002139,0.903531
0.194918,-0.442409,0.283425,0.167984,0.0
0.266006,0.026068,-0.067293,0.150681,0.531815
-0.182323,-0.041871,-0.253477,-0.083989,0.437734
0.105982,0.255911,0.160865,0.193047,0.073611
0.212859,-0.173417,-0.0497,0.38791,0.117713
-0.174386,-0.127141,-0.041448,-0.176898,0.443315
0.165156,0.388336,-0.065634,-0.214029,0.029092
-0.05199,0.051342,0.064172,-0.033551,0.76505
-0.215459,0.020116,-0.135747,-0.117076,0.511962
-0.18102,0.055637,-0.075479,-0.157807,0.432326
0.06813,0.24123,-0.042861,0.030439,0.609279
0.5,-0.349378,0.363354,0.065479,0.0
0.11489,0.049536,0.096117,0.255131,0.505485
0.102282,-0.080784,-0.058212,0.309579,0.419537
0.161897,0.202688,0.076967,-0.066439,0.454347
0.116475,0.232983,-0.047419,0.224246,0.221407
0.324335,-0.377231,0.5,0.346965,0.057793
-0.146634,-0.180218,0.120645,0.029027,0.450301
-0.141662,0.050808,0.050981,-0.352604,0.378468
-0.122072,0.157258,-0.275995,-0.045154,0.327221
-0.037158,0.1226,-0.035304,-0.021919,0.702405
-0.200208,0.058062,-0.202237,-0.237778,0.263378
0.093306,0.243688,0.098414,0.162916,0.262843
0.026574,0.03154,0.027136,-0.010403,0.860793
0.197984,-0.054398,-0.031984,0.16868,0.466532
-0.200837,-0.368732,0.188526,0.373846,0.026083
0.189025,-0.146597,-0.007327,0.006421,0.56668
0.034036,-0.341175,-0.03204,-0.021816,0.485485
-0.325714,0.126249,-0.188836,-0.29181,0.086643
-0.345834,0.185193,-0.105798,-0.398992,0.017681
-0.061122,0.027383,-0.319,-0.147059,0.375485
-0.054827,-0.024788,-0.010333,-0.150062,0.791187
-0.326246,-0.014818,-0.241445,-0.150907,0.349842
0.097971,0.081898,0.079223,-0.017329,0.655462
-0.070953,0.038956,-0.234602,-0.303384,0.379644
0.023303,0.341729,0.192919,0.126633,0.14536
-0.090546,-0.032371,0.17735,0.23684,0.600738
-0.172929,-0.5,0.370763,0.177646,0.017035
-0.036137,-0.034958,0.127819,0.141198,0.68738
0.101897,-0.455977,0.193997,-0.342979,0.072988
-0.092857,0.030168,-0.439699,-0.22162,0.181244
0.034165,-0.096916,-0.097313,-0.091837,0.684859
-0.17318,-0.5,0.267138,0.091937,0.0
-0.101769,-0.086498,-0.001984,0.373977,0.438119
-0.322714,0.094612,-0.225221,-0.221081,0.176285
-0.249621,0.03854,-0.122883,-0.152124,0.449932
0.042927,0.123481,-0.169626,-0.326555,0.29194
0.076686,0.205413,0.116653,-0.064982,0.471349
0.013406,0.324219,0.180426,0.148669,0.281304
-0.226103,0.135338,-0.120576,-0.132711,0.269775
-0.025578,0.220336,0.083944,-0.015123,0.472168
-0.1038,-0.302712,-0.066021,0.5,0.0
-0.140717,-0.129293,-0.029827,-0.227353,0.463069
0.028663,0.089017,0.168864,0.234079,0.507536
-0.102746,-0.002415,-0.108402,-0.152113,0.659306
-0.259414,0.004348,-0.116826,-0.128012,0.409522
-0.360286,-0.168798,-0.159652,-0.212972,0.0
0.076072,0.353581,0.013857,0.210979,0.184814
-0.161467,0.156419,0.000236,-0.107029,0.520011
-0.073154,0.0247,-0.011946,-0.260872,0.623803
-0.024494,-0.000269,0.198532,0.190297,0.563179
-0.023826,-0.208032,0.345018,-0.006742,0.293271
-0.032799,0.047858,-0.196317,-0.276558,0.440612
-0.371682,-0.072011,-0.162105,-0.121984,0.268519
0.018564,0.181965,0.099714,0.174615,0.46466
-0.039519,0.132142,0.120936,0.21041,0.489268
-0.041019,0.208299,-0.265011,-0.064099,0.379657
-0.237789,0.003598,0.038352,-0.110105,0.4907
0.055284,0.223271,0.009816,0.09807,0.41167
0.047762,0.096366,0.055413,0.087654,0.713557
-0.067691,-0.014409,-0.133799,-0.366834,0.442846
0.021449,-0.007018,0.015229,0.048415,0.956291
0.049164,0.360508,0.046472,0.23977,0.140884
-0.156226,0.117022,-0.076549,-0.341249,0.26631
0.5,-0.350376,0.332981,-0.046158,0.012048
-0.257465,0.154217,-0.059829,-0.254384,0.142614
-0.188212,-0.5,0.397058,0.128438,0.0
-0.190522,0.260932,0.058117,-0.061411,0.252573
-0.29783,0.412854,-0.097145,-0.056162,0.101332
0.263654,0.112482,-0.004909,0.5,0.099248
-0.219748,0.286748,-0.146069,-0.366546,0.022968
-0.37215,0.375266,-0.244011,-0.156597,0.044495
0.150151,0.32977,0.274025,0.0267,0.131966
0.016277,-0.087636,0.050316,-0.03981,0.826107
-0.153223,-0.132328,-0.208165,-0.319236,0.136663
0.103272,0.006595,0.002586,0.064639,0.803206
0.15836,0.221648,0.056135,-0.138298,0.368596
0.099363,0.158423,0.310714,0.141725,0.129471
0.192589,-0.496809,0.491471,0.368727,0.087952
-0.09939,0.139601,-0.290527,-0.283333,0.152724
-0.169035,0.181418,-0.244025,-0.331625,0.0
0.056486,0.329474,0.18298,0.251792,0.068153
-0.013963,0.013213,-0.041999,-0.019316,0.890335
-0.270548,0.023641,0.027802,-0.293134,0.408729
-0.11486,-0.297293,-0.088262,0.085138,0.215588
0.049959,-0.172722,-0.192266,-0.265613,0.211858
-0.196092,-0.226136,0.40307,0.091304,0.117349
0.074918,0.32679,0.189258,0.130587,0.102841
0.156844,-0.330404,0.22682,0.352545,0.0
0.229478,0.257912,0.046554,0.12893,0.162688
-0.164846,0.058552,-0.036737,-0.059332,0.649537
-0.184991,-0.054329,-0.106502,-0.29584,0.286439
0.072991,0.201023,-0.009549,0.074247,0.518902
0.028451,0.012997,-0.088028,0.087632,0.836794
0.112784,0.244437,0.101477,-0.026961,0.394771
0.49074,-0.168322,0.380041,-0.005823,0.005165
-0.043209,0.213308,0.053996,-0.211723,0.382149
-0.348647,0.17694,-0.064417,-0.150457,0.122436
0.002221,0.099378,-0.077694,-0.083957,0.690736
-0.207667,-0.342216,0.378804,-0.058075,0.012431
-0.243325,0.015548,-0.129339,-0.154595,0.47825
-0.001483,0.264194,-0.06362,-0.311693,0.280514
0.085271,0.214361,0.10104,-0.042979,0.371876
-0.285739,0.148329,-0.382097,-0.138411,0.0
0.135034,0.145694,0.063607,0.029934,0.578869
-0.0579,-0.030217,0.01514,0.015136,0.840676
-0.262413,0.006783,-0.2004,-0.148367,0.323049
-0.151791,0.127886,-0.285928,-0.231666,0.182409
-0.278109,-0.023946,-0.127388,-0.325892,0.231323
-0.493585,-0.167697,-0.056766,0.180557,0.0
0.246543,-0.171647,0.102472,0.210866,0.218224
